"age","sex","province","education","religion","income_before_tax","vote_liberal","vote_conservative"
25,"Male","Quebec","High Education","NO","Lower Class",0,0
70,"Male","Alberta","Some Education","NO","Middle Class",1,0
57,"Male","British Columbia","Some Education","YES","Middle Class",NA,NA
50,"Female","Quebec","Some Education","YES","Middle Class",0,1
34,"Male","Alberta","High Education","YES","Lower Class",NA,NA
33,"Male","Quebec","High Education","YES","Upper Class",0,0
63,"Female","Ontario","Some Education","NO","Middle Class",0,0
28,"Female","Alberta","High Education","YES","Lower Class",NA,NA
46,"Female","Ontario","Some Education","YES","Middle Class",0,0
51,"Female","Quebec","High Education","YES","Upper Class",NA,NA
75,"Male","Quebec","Some Education","YES","Lower Class",0,0
71,"Female","New Brunswick","High Education","YES","Lower Class",1,0
23,"Female","Quebec","High Education","YES","Lower Class",NA,NA
61,"Female","New Brunswick","High Education","YES","Middle Class",0,0
26,"Female","Quebec","High Education","NO","Middle Class",NA,NA
38,"Female","Alberta","High Education","NO","Upper Class",1,0
26,"Male","Ontario","Some Education","NO","Middle Class",0,0
26,"Male","Quebec","High Education","YES","Middle Class",0,0
79,"Female","Manitoba","High Education","YES","Middle Class",NA,NA
69,"Male","Alberta","Some Education","YES","Lower Class",NA,NA
45,"Female","Quebec","High Education","YES","Middle Class",0,0
61,"Male","Ontario","Some Education","YES","Upper Class",1,0
30,"Male","Quebec","Some Education","NO","Lower Class",0,0
65,"Female","British Columbia","Some Education","YES","Middle Class",NA,NA
25,"Female","Quebec","Some Education","YES","Middle Class",0,0
59,"Female","British Columbia","Some Education","YES","Upper Class",0,1
73,"Male","Alberta","High Education","YES","Lower Class",NA,NA
28,"Male","Ontario","High Education","NO","Middle Class",0,0
28,"Female","Quebec","High Education","NO","Middle Class",0,1
42,"Male","Alberta","High Education","YES","Middle Class",NA,NA
70,"Female","Quebec","Some Education","YES","Lower Class",1,0
65,"Female","Quebec","High Education","YES","Middle Class",1,0
75,"Male","British Columbia","High Education","YES","Middle Class",1,0
52,"Female","Quebec","High Education","YES","Middle Class",0,1
45,"Male","Quebec","High Education","NO","Middle Class",1,0
19,"Male","Quebec","Some Education","YES","Upper Class",1,0
69,"Female","Alberta","Some Education","YES","Middle Class",NA,NA
61,"Female","British Columbia","Some Education","YES","Lower Class",NA,NA
41,"Female","Quebec","Low Education","NO","Lower Class",0,0
24,"Female","New Brunswick","High Education","YES","Lower Class",0,0
44,"Male","Quebec","High Education","YES","Lower Class",0,0
40,"Female","Quebec","High Education","YES","Middle Class",NA,NA
57,"Female","Quebec","Some Education","YES","Lower Class",0,0
62,"Female","Alberta","Some Education","NO","Middle Class",NA,NA
37,"Male","Alberta","High Education","NO","Middle Class",1,0
48,"Female","Alberta","High Education","NO","Upper Class",0,0
64,"Male","British Columbia","Some Education","YES","Lower Class",NA,NA
60,"Female","Quebec","Some Education","NO","Middle Class",0,0
44,"Male","Quebec","High Education","NO","Upper Class",1,0
32,"Male","Quebec","Some Education","YES","Middle Class",NA,NA
67,"Female","Quebec","Some Education","YES","Middle Class",NA,NA
40,"Male","Quebec","High Education","YES","Middle Class",0,1
50,"Male","Quebec","Some Education","YES","Lower Class",NA,NA
79,"Male","British Columbia","Some Education","YES","Lower Class",0,1
34,"Male","Quebec","High Education","YES","Upper Class",0,0
70,"Male","Quebec","Some Education","YES","Lower Class",NA,NA
75,"Female","Quebec","Some Education","NO","Lower Class",1,0
26,"Female","Alberta","Some Education","NO","Lower Class",0,0
41,"Female","Quebec","High Education","YES","Middle Class",1,0
62,"Female","British Columbia","Some Education","NO","Upper Class",1,0
53,"Female","Manitoba","Some Education","YES","Upper Class",0,1
34,"Male","British Columbia","Some Education","YES","Middle Class",NA,NA
51,"Male","Quebec","High Education","YES","Lower Class",NA,NA
30,"Female","Quebec","High Education","YES","Middle Class",NA,NA
56,"Male","Quebec","High Education","YES","Middle Class",NA,NA
77,"Female","Alberta","Some Education","YES","Lower Class",NA,NA
59,"Female","Quebec","Some Education","YES","Middle Class",NA,NA
81,"Female","Quebec","Some Education","YES","Middle Class",0,1
31,"Female","Quebec","High Education","NO","Middle Class",0,0
62,"Male","Quebec","High Education","YES","Lower Class",0,1
62,"Female","Quebec","Some Education","NO","Middle Class",0,0
78,"Female","Quebec","Some Education","YES","Middle Class",NA,NA
45,"Male","Manitoba","High Education","YES","Lower Class",0,1
72,"Male","Quebec","Some Education","YES","Middle Class",0,1
37,"Male","British Columbia","High Education","YES","Middle Class",NA,NA
74,"Male","Quebec","Some Education","YES","Middle Class",0,1
74,"Male","Alberta","Some Education","NO","Lower Class",NA,NA
59,"Female","British Columbia","High Education","NO","Middle Class",0,0
77,"Female","Alberta","High Education","NO","Middle Class",0,1
87,"Female","British Columbia","High Education","NO","Lower Class",0,0
40,"Female","Quebec","Some Education","YES","Middle Class",1,0
53,"Male","Alberta","High Education","YES","Middle Class",0,1
44,"Male","Alberta","High Education","YES","Middle Class",NA,NA
54,"Female","Quebec","High Education","YES","Lower Class",1,0
46,"Female","Quebec","High Education","YES","Middle Class",0,1
32,"Male","Quebec","Some Education","NO","Lower Class",NA,NA
47,"Male","British Columbia","High Education","NO","Upper Class",1,0
49,"Female","Quebec","Some Education","YES","Upper Class",0,1
72,"Female","Ontario","Some Education","YES","Middle Class",NA,NA
18,"Female","Saskatchewan","Some Education","YES","Middle Class",0,1
64,"Female","British Columbia","Some Education","YES","Middle Class",1,0
55,"Female","Quebec","High Education","YES","Lower Class",0,0
73,"Male","British Columbia","High Education","NO","Upper Class",NA,NA
35,"Female","British Columbia","Some Education","NO","Middle Class",0,0
53,"Female","Alberta","Some Education","NO","Lower Class",NA,NA
30,"Male","British Columbia","Some Education","YES","Upper Class",0,0
59,"Male","Quebec","High Education","YES","Middle Class",0,0
33,"Female","Quebec","High Education","YES","Middle Class",NA,NA
58,"Female","Quebec","Some Education","YES","Lower Class",NA,NA
40,"Male","Quebec","Some Education","YES","Lower Class",0,0
22,"Male","Quebec","High Education","YES","Middle Class",1,0
70,"Male","Quebec","High Education","YES","Middle Class",1,0
60,"Male","Quebec","Some Education","YES","Middle Class",1,0
68,"Female","Alberta","Some Education","NO","Lower Class",0,0
57,"Female","Quebec","High Education","YES","Lower Class",NA,NA
75,"Female","Alberta","High Education","YES","Middle Class",0,1
31,"Female","Alberta","Some Education","YES","Middle Class",NA,NA
63,"Female","Ontario","Some Education","YES","Middle Class",NA,NA
65,"Female","Quebec","Some Education","YES","Lower Class",0,1
89,"Female","Alberta","Some Education","YES","Lower Class",0,1
28,"Male","New Brunswick","Some Education","YES","Lower Class",1,0
44,"Male","Quebec","Some Education","YES","Middle Class",1,0
56,"Male","Quebec","Some Education","YES","Middle Class",0,1
33,"Male","Alberta","High Education","YES","Middle Class",NA,NA
47,"Female","Quebec","Some Education","YES","Lower Class",NA,NA
54,"Female","Quebec","Some Education","YES","Upper Class",1,0
34,"Male","New Brunswick","High Education","YES","Middle Class",0,0
29,"Male","Quebec","High Education","NO","Middle Class",NA,NA
68,"Male","British Columbia","Some Education","NO","Middle Class",0,1
78,"Female","Quebec","Some Education","YES","Middle Class",NA,NA
81,"Male","Manitoba","Some Education","YES","Lower Class",0,0
70,"Female","Quebec","High Education","NO","Middle Class",0,0
35,"Male","Quebec","High Education","YES","Upper Class",1,0
43,"Male","Alberta","High Education","YES","Middle Class",NA,NA
42,"Male","Quebec","Some Education","YES","Middle Class",0,0
66,"Male","New Brunswick","Some Education","YES","Middle Class",0,1
64,"Male","Alberta","Some Education","YES","Middle Class",0,1
70,"Female","Quebec","High Education","YES","Upper Class",0,0
57,"Male","British Columbia","High Education","YES","Middle Class",1,0
74,"Female","Alberta","Some Education","YES","Middle Class",NA,NA
56,"Female","Quebec","High Education","YES","Upper Class",0,1
32,"Male","Quebec","High Education","YES","Upper Class",0,0
85,"Male","Quebec","High Education","YES","Upper Class",0,1
64,"Male","British Columbia","Some Education","YES","Lower Class",0,1
75,"Male","Alberta","High Education","YES","Lower Class",NA,NA
31,"Female","Alberta","High Education","YES","Middle Class",0,1
53,"Male","British Columbia","Some Education","YES","Lower Class",NA,NA
68,"Female","Quebec","Some Education","YES","Middle Class",NA,NA
26,"Female","Ontario","High Education","NO","Lower Class",0,0
34,"Female","Quebec","High Education","NO","Upper Class",0,0
75,"Male","Alberta","Some Education","NO","Middle Class",0,1
29,"Male","Quebec","High Education","YES","Lower Class",0,0
29,"Female","Quebec","Some Education","NO","Lower Class",1,0
59,"Female","Alberta","Some Education","YES","Upper Class",NA,NA
28,"Female","Quebec","High Education","YES","Middle Class",NA,NA
23,"Female","Quebec","Some Education","YES","Lower Class",0,0
81,"Female","British Columbia","High Education","YES","Lower Class",0,1
40,"Female","Quebec","Some Education","YES","Middle Class",1,0
29,"Male","British Columbia","High Education","YES","Middle Class",0,1
57,"Male","Quebec","Some Education","YES","Lower Class",0,1
50,"Female","Alberta","High Education","YES","Upper Class",0,1
60,"Female","Quebec","High Education","YES","Middle Class",NA,NA
84,"Female","British Columbia","High Education","NO","Middle Class",0,1
26,"Female","Quebec","Some Education","YES","Middle Class",1,0
42,"Male","Alberta","Some Education","NO","Middle Class",0,1
66,"Female","British Columbia","Some Education","YES","Lower Class",1,0
82,"Female","British Columbia","Some Education","YES","Lower Class",0,1
60,"Male","Alberta","Some Education","YES","Lower Class",0,0
37,"Female","Quebec","Some Education","YES","Lower Class",0,1
29,"Male","Quebec","High Education","YES","Upper Class",1,0
33,"Female","Quebec","High Education","YES","Middle Class",1,0
35,"Female","Alberta","High Education","YES","Lower Class",0,0
78,"Male","Quebec","High Education","YES","Upper Class",0,1
45,"Male","Quebec","High Education","YES","Lower Class",NA,NA
50,"Male","British Columbia","High Education","YES","Middle Class",NA,NA
27,"Female","Quebec","High Education","NO","Upper Class",0,1
60,"Female","Quebec","Some Education","YES","Middle Class",NA,NA
42,"Female","British Columbia","Some Education","NO","Middle Class",0,0
26,"Male","Quebec","Some Education","YES","Lower Class",0,1
30,"Male","Quebec","Some Education","NO","Lower Class",NA,NA
29,"Female","British Columbia","High Education","NO","Middle Class",1,0
37,"Female","British Columbia","High Education","NO","Middle Class",NA,NA
26,"Female","Quebec","High Education","YES","Lower Class",NA,NA
31,"Male","Quebec","High Education","YES","Lower Class",NA,NA
46,"Female","Quebec","High Education","YES","Middle Class",1,0
67,"Female","Quebec","Some Education","YES","Lower Class",NA,NA
40,"Male","Quebec","Some Education","NO","Lower Class",0,0
28,"Female","British Columbia","Some Education","YES","Middle Class",0,0
63,"Female","Quebec","High Education","YES","Middle Class",NA,NA
49,"Female","British Columbia","High Education","NO","Middle Class",0,0
56,"Male","Quebec","Some Education","NO","Middle Class",0,0
43,"Male","British Columbia","High Education","NO","Lower Class",NA,NA
30,"Male","Quebec","High Education","NO","Middle Class",0,0
20,"Female","Quebec","Some Education","NO","Lower Class",0,0
54,"Female","Quebec","High Education","NO","Middle Class",1,0
44,"Male","Ontario","Some Education","YES","Middle Class",0,0
49,"Female","Alberta","Some Education","YES","Middle Class",0,1
32,"Male","Alberta","High Education","YES","Middle Class",0,0
71,"Female","Ontario","Some Education","YES","Upper Class",1,0
70,"Female","Quebec","Some Education","YES","Lower Class",NA,NA
37,"Female","New Brunswick","High Education","YES","Lower Class",NA,NA
32,"Female","Quebec","Some Education","NO","Middle Class",NA,NA
65,"Female","Quebec","Some Education","YES","Lower Class",1,0
71,"Male","Ontario","Some Education","YES","Middle Class",1,0
33,"Female","Quebec","Some Education","NO","Middle Class",NA,NA
19,"Female","Quebec","Some Education","NO","Upper Class",NA,NA
48,"Female","Quebec","Some Education","YES","Upper Class",1,0
73,"Female","Alberta","Some Education","YES","Middle Class",NA,NA
47,"Male","Quebec","High Education","NO","Middle Class",1,0
53,"Male","Quebec","Some Education","YES","Lower Class",0,1
29,"Female","Manitoba","Some Education","YES","Middle Class",NA,NA
42,"Female","British Columbia","High Education","YES","Upper Class",NA,NA
68,"Female","Quebec","Some Education","YES","Middle Class",0,1
70,"Female","Alberta","Some Education","NO","Lower Class",NA,NA
66,"Female","Ontario","High Education","YES","Lower Class",0,0
34,"Male","Quebec","High Education","YES","Lower Class",1,0
23,"Female","Quebec","Some Education","YES","Middle Class",0,0
25,"Male","Quebec","High Education","YES","Lower Class",0,0
54,"Male","Alberta","High Education","YES","Upper Class",0,1
69,"Male","Quebec","Some Education","YES","Middle Class",1,0
30,"Female","Quebec","High Education","YES","Upper Class",0,0
74,"Female","Quebec","High Education","YES","Middle Class",0,0
22,"Female","Alberta","High Education","NO","Lower Class",0,0
57,"Female","Ontario","Some Education","NO","Lower Class",0,1
41,"Female","Alberta","Some Education","NO","Middle Class",0,0
36,"Female","British Columbia","Some Education","YES","Middle Class",0,0
61,"Male","Quebec","Some Education","YES","Lower Class",0,1
26,"Female","British Columbia","High Education","YES","Middle Class",NA,NA
72,"Female","Manitoba","Some Education","NO","Upper Class",1,0
33,"Female","Alberta","High Education","YES","Middle Class",0,0
68,"Female","Alberta","Some Education","YES","Lower Class",NA,NA
46,"Female","British Columbia","Some Education","YES","Middle Class",NA,NA
72,"Female","Quebec","High Education","YES","Middle Class",NA,NA
79,"Female","Alberta","Some Education","YES","Lower Class",0,1
44,"Female","Quebec","Some Education","NO","Upper Class",0,0
29,"Male","Quebec","High Education","YES","Upper Class",0,1
53,"Female","Quebec","Some Education","YES","Upper Class",1,0
60,"Female","Quebec","High Education","YES","Middle Class",0,0
36,"Male","Manitoba","Some Education","NO","Middle Class",0,1
59,"Female","New Brunswick","High Education","YES","Middle Class",1,0
26,"Male","British Columbia","High Education","NO","Middle Class",NA,NA
64,"Female","Quebec","High Education","YES","Upper Class",0,0
32,"Male","Quebec","Some Education","NO","Middle Class",NA,NA
68,"Female","Quebec","Some Education","YES","Middle Class",0,1
75,"Male","Alberta","Some Education","YES","Middle Class",0,0
26,"Male","British Columbia","Some Education","NO","Lower Class",0,0
37,"Female","British Columbia","Some Education","YES","Middle Class",0,1
31,"Male","Quebec","Some Education","YES","Middle Class",0,0
81,"Male","Alberta","High Education","YES","Lower Class",0,1
29,"Female","Quebec","High Education","YES","Upper Class",0,1
52,"Male","Quebec","Some Education","YES","Upper Class",1,0
65,"Male","Quebec","Some Education","NO","Upper Class",NA,NA
19,"Female","Quebec","Some Education","YES","Lower Class",NA,NA
86,"Female","British Columbia","Some Education","YES","Lower Class",NA,NA
55,"Male","Manitoba","High Education","YES","Middle Class",1,0
72,"Female","Quebec","Some Education","NO","Middle Class",0,1
29,"Female","Quebec","High Education","NO","Middle Class",0,0
59,"Male","Quebec","High Education","YES","Middle Class",NA,NA
75,"Male","Quebec","High Education","YES","Lower Class",0,0
56,"Female","Quebec","High Education","YES","Middle Class",NA,NA
28,"Male","Quebec","High Education","YES","Middle Class",0,0
60,"Female","British Columbia","Some Education","NO","Middle Class",NA,NA
62,"Male","Alberta","High Education","YES","Upper Class",0,1
76,"Male","Manitoba","Some Education","YES","Lower Class",NA,NA
56,"Female","Alberta","High Education","YES","Middle Class",0,0
71,"Male","Quebec","Some Education","YES","Middle Class",0,1
47,"Male","Quebec","Some Education","YES","Lower Class",NA,NA
33,"Female","Alberta","High Education","YES","Upper Class",1,0
81,"Male","Quebec","Some Education","YES","Middle Class",NA,NA
51,"Female","Alberta","Some Education","NO","Middle Class",1,0
63,"Male","Quebec","Some Education","YES","Middle Class",NA,NA
73,"Female","Quebec","High Education","NO","Middle Class",1,0
24,"Male","Alberta","Some Education","YES","Lower Class",0,0
36,"Female","Alberta","Low Education","YES","Middle Class",NA,NA
34,"Female","Quebec","High Education","NO","Middle Class",1,0
28,"Male","Quebec","Some Education","NO","Middle Class",0,0
57,"Female","Alberta","High Education","YES","Middle Class",1,0
52,"Female","New Brunswick","Some Education","NO","Middle Class",0,0
52,"Male","British Columbia","Some Education","NO","Lower Class",NA,NA
39,"Female","Ontario","High Education","YES","Middle Class",0,0
26,"Female","Quebec","High Education","NO","Middle Class",NA,NA
25,"Male","Quebec","High Education","YES","Middle Class",NA,NA
56,"Male","Quebec","High Education","NO","Upper Class",1,0
89,"Male","Quebec","Some Education","YES","Middle Class",0,1
73,"Female","Quebec","Some Education","YES","Middle Class",1,0
69,"Male","Quebec","Some Education","YES","Lower Class",NA,NA
72,"Female","British Columbia","High Education","YES","Lower Class",0,0
41,"Female","Alberta","Some Education","YES","Middle Class",0,1
61,"Female","Manitoba","High Education","YES","Upper Class",0,1
25,"Female","British Columbia","Some Education","NO","Lower Class",NA,NA
53,"Female","Quebec","High Education","YES","Upper Class",1,0
28,"Male","Quebec","High Education","YES","Middle Class",0,0
61,"Female","British Columbia","Some Education","YES","Lower Class",1,0
72,"Male","Quebec","Some Education","YES","Middle Class",1,0
46,"Male","Quebec","Some Education","YES","Middle Class",1,0
58,"Male","Quebec","Some Education","YES","Middle Class",NA,NA
71,"Female","Quebec","Some Education","YES","Lower Class",1,0
68,"Female","Alberta","Some Education","YES","Lower Class",NA,NA
38,"Female","Quebec","Some Education","YES","Middle Class",NA,NA
32,"Female","Quebec","Some Education","YES","Middle Class",0,0
38,"Female","Quebec","Some Education","YES","Lower Class",0,1
33,"Female","Alberta","Some Education","YES","Middle Class",NA,NA
77,"Female","Manitoba","High Education","YES","Lower Class",0,1
57,"Female","Quebec","High Education","NO","Upper Class",1,0
54,"Female","Quebec","High Education","YES","Middle Class",NA,NA
54,"Female","Quebec","High Education","YES","Lower Class",1,0
55,"Female","Quebec","Some Education","YES","Lower Class",0,1
22,"Female","Quebec","Some Education","NO","Lower Class",0,0
61,"Female","British Columbia","Some Education","NO","Lower Class",NA,NA
21,"Male","Quebec","Some Education","YES","Lower Class",NA,NA
50,"Male","Quebec","High Education","NO","Upper Class",0,0
24,"Male","Quebec","High Education","YES","Middle Class",0,0
63,"Female","Quebec","Some Education","NO","Middle Class",0,0
62,"Male","Alberta","Some Education","NO","Middle Class",0,1
50,"Male","Quebec","Some Education","YES","Upper Class",1,0
63,"Male","Alberta","Some Education","NO","Middle Class",0,0
27,"Male","Quebec","High Education","NO","Middle Class",0,0
68,"Female","Quebec","Some Education","YES","Middle Class",NA,NA
73,"Female","Quebec","High Education","YES","Upper Class",NA,NA
20,"Female","Quebec","Some Education","NO","Lower Class",NA,NA
66,"Female","British Columbia","High Education","YES","Upper Class",1,0
66,"Male","Manitoba","High Education","YES","Middle Class",1,0
68,"Female","New Brunswick","Some Education","YES","Lower Class",NA,NA
63,"Female","Quebec","Some Education","NO","Lower Class",0,0
46,"Male","Alberta","High Education","YES","Upper Class",1,0
67,"Female","Ontario","High Education","NO","Lower Class",NA,NA
35,"Female","Alberta","Some Education","YES","Middle Class",NA,NA
46,"Female","Alberta","Some Education","YES","Lower Class",0,0
77,"Male","British Columbia","High Education","YES","Lower Class",NA,NA
48,"Male","Quebec","High Education","YES","Middle Class",0,1
48,"Female","Ontario","Some Education","YES","Middle Class",0,0
67,"Female","Manitoba","Some Education","NO","Lower Class",NA,NA
62,"Female","Quebec","Some Education","NO","Middle Class",1,0
58,"Female","Alberta","Some Education","YES","Middle Class",1,0
73,"Female","Quebec","High Education","YES","Lower Class",NA,NA
64,"Male","Quebec","High Education","YES","Lower Class",1,0
27,"Female","Quebec","Some Education","NO","Middle Class",0,0
58,"Male","Alberta","Some Education","NO","Upper Class",NA,NA
63,"Female","Quebec","Some Education","YES","Middle Class",0,0
72,"Male","Manitoba","Some Education","NO","Lower Class",NA,NA
25,"Male","Quebec","Some Education","NO","Middle Class",NA,NA
56,"Female","Quebec","High Education","YES","Upper Class",NA,NA
49,"Male","Quebec","High Education","YES","Upper Class",0,1
67,"Male","Quebec","High Education","YES","Upper Class",NA,NA
49,"Female","Alberta","High Education","NO","Middle Class",NA,NA
43,"Female","British Columbia","High Education","YES","Upper Class",1,0
50,"Female","Quebec","High Education","NO","Middle Class",NA,NA
60,"Female","Quebec","Some Education","YES","Lower Class",0,0
64,"Female","Quebec","High Education","YES","Middle Class",1,0
36,"Female","Quebec","High Education","NO","Middle Class",NA,NA
34,"Male","Manitoba","High Education","NO","Upper Class",0,0
73,"Female","Quebec","Some Education","YES","Lower Class",NA,NA
67,"Male","Newfoundland and Labrador","High Education","YES","Middle Class",NA,NA
84,"Female","Ontario","Some Education","YES","Middle Class",1,0
46,"Female","Manitoba","Some Education","YES","Middle Class",0,0
47,"Female","British Columbia","High Education","NO","Middle Class",0,0
44,"Male","Quebec","Some Education","YES","Lower Class",1,0
51,"Female","Alberta","High Education","YES","Middle Class",0,1
68,"Male","Quebec","Some Education","YES","Lower Class",1,0
61,"Male","Manitoba","Some Education","YES","Middle Class",0,1
20,"Male","British Columbia","Some Education","NO","Middle Class",NA,NA
35,"Male","Quebec","High Education","NO","Upper Class",1,0
25,"Female","British Columbia","Some Education","YES","Middle Class",0,0
49,"Male","Quebec","Some Education","NO","Lower Class",0,0
58,"Female","British Columbia","Some Education","YES","Middle Class",1,0
59,"Male","Quebec","High Education","YES","Middle Class",0,1
48,"Male","British Columbia","Some Education","NO","Upper Class",1,0
20,"Male","Quebec","Some Education","YES","Middle Class",NA,NA
28,"Female","Alberta","High Education","YES","Upper Class",1,0
29,"Female","Alberta","Some Education","NO","Lower Class",0,1
36,"Female","British Columbia","Some Education","YES","Middle Class",1,0
29,"Male","Quebec","Some Education","YES","Lower Class",0,0
54,"Female","Quebec","Some Education","NO","Middle Class",0,0
29,"Male","Manitoba","High Education","YES","Lower Class",1,0
52,"Female","British Columbia","High Education","NO","Lower Class",0,0
55,"Female","Ontario","Some Education","NO","Lower Class",NA,NA
47,"Female","Newfoundland and Labrador","Some Education","YES","Middle Class",0,0
71,"Female","British Columbia","Some Education","YES","Lower Class",0,1
62,"Male","Quebec","High Education","YES","Middle Class",0,0
45,"Female","Quebec","Some Education","YES","Lower Class",0,0
57,"Female","Quebec","Some Education","YES","Middle Class",0,0
19,"Male","Quebec","High Education","YES","Lower Class",1,0
51,"Female","Quebec","Some Education","NO","Upper Class",0,0
31,"Female","Quebec","High Education","YES","Lower Class",NA,NA
66,"Female","Quebec","High Education","YES","Middle Class",NA,NA
40,"Male","Quebec","Some Education","YES","Middle Class",0,0
67,"Female","Prince Edward Island","High Education","YES","Middle Class",0,0
30,"Male","Quebec","High Education","YES","Lower Class",0,0
60,"Male","Quebec","Some Education","NO","Upper Class",NA,NA
46,"Male","Quebec","Some Education","YES","Middle Class",1,0
61,"Male","Quebec","Some Education","NO","Upper Class",1,0
24,"Male","British Columbia","High Education","YES","Lower Class",NA,NA
55,"Male","Alberta","High Education","NO","Upper Class",NA,NA
77,"Male","Quebec","High Education","YES","Upper Class",0,1
39,"Female","Quebec","High Education","YES","Middle Class",NA,NA
72,"Female","British Columbia","Some Education","NO","Lower Class",NA,NA
28,"Male","Quebec","Some Education","YES","Upper Class",0,0
34,"Female","Quebec","Some Education","YES","Lower Class",NA,NA
51,"Male","Alberta","High Education","YES","Lower Class",0,0
25,"Male","Quebec","Some Education","YES","Lower Class",NA,NA
71,"Female","Manitoba","Some Education","YES","Lower Class",NA,NA
33,"Male","Quebec","High Education","NO","Middle Class",0,1
68,"Female","Quebec","High Education","YES","Middle Class",NA,NA
55,"Female","Quebec","Some Education","NO","Lower Class",0,0
70,"Female","New Brunswick","Some Education","YES","Lower Class",0,1
59,"Male","Quebec","Low Education","YES","Lower Class",NA,NA
73,"Female","British Columbia","High Education","NO","Upper Class",NA,NA
40,"Male","Quebec","Some Education","NO","Lower Class",NA,NA
36,"Male","New Brunswick","Some Education","NO","Lower Class",NA,NA
66,"Female","Ontario","Some Education","YES","Middle Class",NA,NA
61,"Female","Quebec","High Education","YES","Lower Class",0,1
69,"Female","Alberta","High Education","YES","Middle Class",NA,NA
70,"Female","Manitoba","Some Education","YES","Middle Class",1,0
40,"Male","Quebec","Some Education","YES","Lower Class",0,0
66,"Female","Ontario","Some Education","YES","Middle Class",NA,NA
26,"Male","Quebec","High Education","NO","Upper Class",1,0
47,"Male","Quebec","Some Education","NO","Middle Class",NA,NA
36,"Female","Quebec","Some Education","YES","Upper Class",1,0
56,"Male","Quebec","Some Education","YES","Middle Class",0,0
62,"Female","Alberta","Some Education","NO","Middle Class",0,0
74,"Male","Alberta","High Education","YES","Middle Class",NA,NA
70,"Female","British Columbia","High Education","YES","Upper Class",0,0
46,"Female","Quebec","High Education","NO","Middle Class",0,0
73,"Female","Newfoundland and Labrador","Some Education","YES","Middle Class",1,0
68,"Male","Quebec","Some Education","YES","Lower Class",0,1
56,"Male","Quebec","High Education","YES","Middle Class",1,0
33,"Male","Quebec","Some Education","NO","Upper Class",0,1
60,"Female","Quebec","Some Education","YES","Middle Class",1,0
29,"Female","Alberta","High Education","NO","Middle Class",0,1
41,"Male","Quebec","Some Education","NO","Upper Class",0,1
54,"Female","Manitoba","Some Education","NO","Middle Class",0,0
21,"Female","Alberta","Some Education","NO","Lower Class",NA,NA
48,"Female","British Columbia","Some Education","YES","Lower Class",1,0
71,"Female","Quebec","Some Education","YES","Lower Class",1,0
32,"Male","Alberta","High Education","NO","Middle Class",NA,NA
65,"Female","Quebec","High Education","YES","Upper Class",0,1
43,"Female","British Columbia","Some Education","NO","Middle Class",NA,NA
45,"Male","Quebec","High Education","NO","Middle Class",0,0
71,"Male","Alberta","High Education","YES","Upper Class",1,0
25,"Male","British Columbia","High Education","YES","Middle Class",NA,NA
71,"Female","Quebec","High Education","YES","Lower Class",NA,NA
58,"Male","Quebec","Some Education","YES","Middle Class",1,0
75,"Female","Quebec","Some Education","YES","Lower Class",NA,NA
75,"Male","Quebec","Some Education","YES","Middle Class",0,1
41,"Female","Manitoba","High Education","YES","Middle Class",1,0
37,"Male","Quebec","Some Education","YES","Middle Class",1,0
34,"Female","Alberta","High Education","NO","Lower Class",NA,NA
55,"Male","Manitoba","Low Education","YES","Lower Class",0,1
75,"Female","British Columbia","Some Education","YES","Middle Class",0,0
46,"Male","Quebec","Some Education","YES","Middle Class",0,1
62,"Female","Quebec","Some Education","NO","Lower Class",0,1
39,"Female","Manitoba","Some Education","YES","Middle Class",0,1
36,"Male","British Columbia","High Education","YES","Upper Class",1,0
36,"Male","Alberta","High Education","YES","Middle Class",0,0
58,"Male","British Columbia","Some Education","YES","Middle Class",NA,NA
39,"Female","Quebec","High Education","YES","Lower Class",NA,NA
68,"Female","Ontario","Some Education","YES","Middle Class",0,0
54,"Female","Ontario","Some Education","YES","Lower Class",NA,NA
50,"Male","Quebec","Some Education","YES","Lower Class",1,0
50,"Female","New Brunswick","Some Education","YES","Upper Class",0,0
45,"Female","Alberta","Some Education","YES","Upper Class",0,1
77,"Female","Quebec","Some Education","YES","Middle Class",1,0
65,"Male","Alberta","Some Education","YES","Upper Class",0,1
74,"Male","British Columbia","High Education","YES","Middle Class",NA,NA
41,"Female","Quebec","High Education","YES","Lower Class",NA,NA
60,"Male","Alberta","Some Education","NO","Upper Class",NA,NA
50,"Female","British Columbia","Some Education","NO","Middle Class",NA,NA
46,"Female","Quebec","Some Education","YES","Middle Class",0,1
49,"Female","Quebec","High Education","YES","Upper Class",NA,NA
60,"Male","Quebec","Some Education","YES","Lower Class",1,0
68,"Female","Quebec","High Education","NO","Lower Class",0,0
75,"Male","Alberta","Some Education","YES","Lower Class",0,1
41,"Female","British Columbia","High Education","YES","Middle Class",NA,NA
63,"Male","British Columbia","Some Education","YES","Lower Class",0,1
47,"Female","Quebec","Some Education","YES","Middle Class",1,0
31,"Female","Quebec","Some Education","NO","Lower Class",NA,NA
25,"Female","Alberta","Some Education","YES","Lower Class",0,0
30,"Female","Quebec","High Education","YES","Middle Class",1,0
54,"Female","British Columbia","Some Education","NO","Lower Class",NA,NA
26,"Male","Quebec","Some Education","YES","Lower Class",1,0
57,"Male","Quebec","Some Education","YES","Upper Class",NA,NA
39,"Male","Quebec","High Education","NO","Middle Class",0,0
